gX,gY,gZ,aX,aY,aZ
102.600098,-28.747559,63.964844,1.547241,0.002808,0.600220
176.757812,-36.743164,65.612793,1.547241,0.002808,0.600220
176.757812,-36.743164,65.612793,1.547241,0.002808,0.600220
303.955078,-74.157715,-34.301758,0.498291,0.244385,0.621582
303.955078,-74.157715,-34.301758,0.498291,0.244385,0.621582
312.866211,-82.397461,-6.286621,-0.343994,0.732300,0.321655
312.866211,-82.397461,-6.286621,-0.343994,0.732300,0.321655
312.866211,-82.397461,-6.286621,-0.343994,0.732300,0.321655
210.632324,-63.842773,7.080078,0.856689,0.829468,0.509888
210.632324,-63.842773,7.080078,0.856689,0.829468,0.509888
136.840820,-58.044434,3.417969,0.864990,0.288696,0.312500
136.840820,-58.044434,3.417969,0.864990,0.288696,0.312500
99.304199,-60.241699,-3.479004,0.824341,0.064941,0.046875
99.304199,-60.241699,-3.479004,0.824341,0.064941,0.046875
99.304199,-60.241699,-3.479004,0.824341,0.064941,0.046875
61.950684,-58.349609,-6.713867,1.005127,0.166992,0.124634
61.950684,-58.349609,-6.713867,1.005127,0.166992,0.124634
31.494141,-56.457520,-10.314941,0.901733,0.137451,0.118408
31.494141,-56.457520,-10.314941,0.901733,0.137451,0.118408
31.494141,-56.457520,-10.314941,0.915283,0.031616,0.067871
11.474609,-54.504395,-12.390137,0.915283,0.031616,0.067871
11.474609,-54.504395,-12.390137,0.915283,0.031616,0.067871
2.868652,-53.283691,-13.916016,0.938965,-0.006958,0.069702
2.868652,-53.283691,-13.916016,0.938965,-0.006958,0.069702
5.554199,-52.185059,-13.427734,0.907715,-0.000244,0.101196
5.554199,-52.185059,-13.427734,0.907715,-0.000244,0.101196
5.554199,-52.185059,-13.427734,0.907715,-0.000244,0.101196
16.662598,-51.879883,-11.901855,0.927612,0.013794,0.139038
16.662598,-51.879883,-11.901855,0.927612,0.013794,0.139038
32.043457,-51.879883,-9.277344,0.925659,0.013916,0.163574
32.043457,-51.879883,-9.277344,0.925659,0.013916,0.163574
48.645020,-52.185059,-6.530762,0.925537,0.003052,0.163818
48.645020,-52.185059,-6.530762,0.925537,0.003052,0.163818
48.645020,-52.185059,-6.530762,0.925537,0.003052,0.163818
64.147949,-52.429199,-3.906250,0.923096,-0.024658,0.14428
10.864258,45.288086,8.422852,1.007446,-0.136108,0.454956
16.479492,39.611816,7.873535,1.044800,-0.165649,0.465332
16.479492,39.611816,7.873535,1.044800,-0.165649,0.465332
16.479492,39.611816,7.873535,1.044800,-0.165649,0.465332
27.587891,33.569336,7.995605,1.051880,-0.181030,0.470947
27.587891,33.569336,7.995605,1.051880,-0.181030,0.470947
41.809082,27.221680,8.422852,1.050537,-0.174927,0.478638
41.809082,27.221680,8.422852,1.050537,-0.174927,0.478638
41.809082,27.221680,8.422852,1.058350,-0.144653,0.497314
54.748535,20.629883,8.972168,1.058350,-0.144653,0.497314
54.748535,20.629883,8.972168,1.058350,-0.144653,0.497314
60.668945,14.160156,8.911133,1.079102,-0.094482,0.520020
60.668945,14.160156,8.911133,1.079102,-0.094482,0.520020
55.969238,7.934570,7.873535,1.104370,-0.036255,0.542114
55.969238,7.934570,7.873535,1.104370,-0.036255,0.542114
55.969238,7.934570,7.873535,1.104370,-0.036255,0.542114
41.442871,2.136230,6.042480,1.133789,0.009766,0.556274
41.442871,2.136230,6.042480,1.133789,0.009766,0.556274
21.057129,-3.417969,3.662109,1.160278,0.024536,0.552124
21.057129,-3.417969,3.662109,1.160278,0.024536,0.552124
1.464844,-8.483887,1.403809,1.167725,0.014648,0.526978
1.464844,-8.483887,1.403809,1.167725,0.014648,0.526978
1.464844,-8.483887,1.403809,1.167725,0.014648,0.526978
-11.535645,-13.427734,0.000000,1.149170,-0.003174,0.491455
-11.535645,-13.427734,0.000000,1.149170,-0.003174,0.491455
-15.747070,-18.310547,-0.183105,1.111572,-0.017456,0.453247
-15.747070,-18.310547,-0.183105,1.111572,-0.017456,0.453247
-15.747070,-18.310547,-0.183105,1.059692,-0.014282,0.419556
-13.305664,-22.949219,0.671387,1.059692,-0.014282,0.419556
-13.305664,-22.949219,0.671387,1.059692,-0.014282,0.419556
-8.483887,-27.343750,2.075195,0.999146,0.004150,0.390991
-8.483887,-27.343750,2.075195,0.999146,0.004150,0.390991
-4.333496,-31.372070,3.784180,0.936646,0.027588,0.365845
-4.333496,-31.372070,3.784180,0.936646,0.027588,0.365845
-4.333496,-31.372070,3.784180,0.936646,0.027588,0.365845
-1.831055,-35.034180,5.432129,0.879639,0.048340,0.341675
-1.831055,-35.034180,5.432129,0.879639,0.048340,0.341675
-1.159668,-38.330078,6.958008,0.839478,0.060303,0.316040
-1.159668,-38.330078,6.958008,0.839478,0.060303,0.316040
-2.014160,-41.137695,8.361816,0.818481,0.064941,0.290894
-2.014160,-41.137695,8.361816,0.818481,0.064941,0.290894
-2.014160,-41.137695,8.361816,0.818481,0.064941,0.290894
-4.211426,-43.579102,9.399414,0.815674,0.062134,0.267334
-4.211426,-43.579102,9.399414,0.815674,0.062134,0.267334
-7.263184,-45.593262,10.253906,0.831299,0.055420,0.247437
-7.263184,-45.593262,10.253906,0.831299,0.055420,0.247437
-7.263184,-45.593262,10.253906,0.855225,0.052124,0.233276
-10.803223,-47.302246,10.742188,0.855225,0.052124,0.233276
-10.803223,-47.302246,10.742188,0.855225,0.052124,0.233276
-14.831543,-48.767090,11.169434,0.871826,0.052246,0.229980
-14.831543,-48.767090,11.169434,0.871826,0.052246,0.229980
-19.042969,-50.231934,11.413574,0.877563,0.051636,0.234375
-19.042969,-50.231934,11.413574,0.877563,0.051636,0.234375
-19.042969,-50.231934,11.413574,0.877563,0.051636,0.234375
-22.705078,-51.818848,11.718750,0.878540,0.043091,0.238281
-22.705078,-51.818848,11.718750,0.878540,0.043091,0.238281
-24.475098,-53.466797,11.962891,0.884644,0.023071,0.241333
-24.475098,-53.466797,11.962891,0.884644,0.023071,0.241333
-23.498535,-55.297852,12.329102,0.905762,-0.008179,0.240234
-23.498535,-55.297852,12.329102,0.905762,-0.008179,0.240234
-23.498535,-55.297852,12.329102,0.905762,-0.008179,0.240234
-19.653320,-57.006836,12.756348,0.946045,-0.044312,0.230957
-19.653320,-57.006836,12.756348,0.946045,-0.044312,0.230957
-14.038086,-58.471680,12.939453,0.996216,-0.071045,0.220215
-14.038086,-58.471680,12.939453,0.996216,-0.071045,0.220215
-14.038086,-58.471680,12.939453,1.032349,-0.083740,0.221558
-8.728027,-59.692383,12.878418,1.032349,-0.083740,0.221558
-8.728027,-59.692383,12.878418,1.032349,-0.083740,0.221558
-5.371094,-60.852051,12.512207,1.045166,-0.085449,0.232788
-5.371094,-60.852051,12.512207,1.045166,-0.085449,0.232788
-4.516602,-61.889648,11.657715,1.040283,-0.082520,0.247314
-4.516602,-61.889648,11.657715,1.040283,-0.082520,0.247314
-4.516602,-61.889648,11.657715,1.040283,-0.082520,0.247314
-5.493164,-63.110352,10.498047,1.023071,-0.076172,0.253784
-5.493164,-63.110352,10.498047,1.023071,-0.076172,0.253784
-11.169434,-64.086914,9.216309,1.451172,0.086670,0.094482
-11.169434,-64.086914,9.216309,1.451172,0.086670,0.094482
-59.936523,-31.127930,-3.784180,1.401611,0.414062,0.561523
-59.936523,-31.127930,-3.784180,1.401611,0.414062,0.561523
-59.936523,-31.127930,-3.784180,1.401611,0.414062,0.561523
-75.378418,-23.010254,-9.277344,0.252319,0.412842,0.964966
-75.378418,-23.010254,-9.277344,0.252319,0.412842,0.964966
-51.391602,-35.217285,-0.793457,-0.105957,0.077271,0.617798
-51.391602,-35.217285,-0.793457,-0.105957,0.077271,0.617798
-51.391602,-35.217285,-0.793457,0.938477,-0.086304,0.438965
-31.799316,-39.855957,0.549316,0.938477,-0.086304,0.438965
-31.799316,-39.855957,0.549316,0.938477,-0.086304,0.438965
-11.596680,-36.865234,1.098633,1.363892,-0.009521,0.341675
-11.596680,-36.865234,1.098633,1.363892,-0.009521,0.341675
12.695312,-38.330078,5.126953,0.837036,0.078125,0.373169
12.695312,-38.330078,5.126953,0.837036,0.078125,0.373169
12.695312,-38.330078,5.126953,0.837036,0.078125,0.373169
19.165039,-37.963867,7.019043,0.807983,0.066284,0.406128
19.165039,-37.963867,7.019043,0.807983,0.066284,0.406128
15.563965,-37.658691,6.835938,0.958862,0.053223,0.320801
15.563965,-37.658691,6.835938,0.958862,0.053223,0.320801
12.207031,-36.987305,6.958008,0.903809,0.095459,0.310547
12.207031,-36.987305,6.958008,0.903809,0.095459,0.310547
12.207031,-36.987305,6.958008,0.903809,0.095459,0.310547
5.981445,-36.376953,6.652832,0.903198,0.113525,0.351074
5.981445,-36.376953,6.652832,0.903198,0.113525,0.351074
-2.380371,-36.010742,6.164551,0.914185,0.108765,0.379272
-2.380371,-36.010742,6.164551,0.914185,0.108765,0.379272
-2.380371,-36.010742,6.164551,0.902466,0.104858,0.418579
-9.521484,-36.010742,5.737305,0.902466,0.104858,0.418579
-9.521484,-36.010742,5.737305,0.902466,0.104858,0.418579
-13.977051,-36.315918,5.493164,0.900635,0.073120,0.438354
-13.977051,-36.315918,5.493164,0.900635,0.073120,0.438354
-14.892578,-36.865234,5.554199,0.895996,0.034424,0.441162
-14.892578,-36.865234,5.554199,0.895996,0.034424,0.441162
-14.892578,-36.865234,5.554199,0.895996,0.034424,0.441162
-11.596680,-37.658691,6.103516,0.890503,0.005615,0.449219
-11.596680,-37.658691,6.103516,0.890503,0.005615,0.449219
-5.249023,-38.696289,6.958008,0.887939,-0.005737,0.461182
-5.249023,-38.696289,6.958008,0.887939,-0.005737,0.461182
2.624512,-39.916992,8.178711,0.887573,-0.004883,0.474854
2.624512,-39.916992,8.178711,0.887573,-0.004883,0.474854
2.624512,-39.916992,8.178711,0.887573,-0.004883,0.474854
11.108398,-41.198730,9.582520,0.886475,0.004761,0.485718
11.108398,-41.198730,9.582520,0.886475,0.004761,0.485718
19.409180,-42.602539,11.108398,0.884521,0.017334,0.486938
19.409180,-42.602539,11.108398,0.884521,0.017334,0.486938
19.409180,-42.602539,11.108398,0.885864,0.026245,0.476318
26.916504,-44.006348,12.573242,0.885864,0.026245,0.476318
26.916504,-44.006348,12.573242,0.885864,0.026245,0.476318
32.958984,-45.288086,14.038086,0.888306,0.032593,0.455688
32.958984,-45.288086,14.038086,0.888306,0.032593,0.455688
37.414551,-46.325684,15.319824,0.890869,0.037231,0.431885
37.414551,-46.325684,15.319824,0.890869,0.037231,0.431885
37.414551,-46.325684,15.319824,0.890869,0.037231,0.431885
40.161133,-47.241211,16.357422,0.893188,0.041382,0.410522
40.161133,-47.241211,16.357422,0.893188,0.041382,0.410522
41.076660,-48.034668,17.272949,0.894531,0.046265,0.391235
41.076660,-48.034668,17.272949,0.894531,0.046265,0.391235
40.222168,-48.645020,18.005371,0.896973,0.053467,0.370361
40.222168,-48.645020,18.005371,0.896973,0.053467,0.370361
40.222168,-48.645020,18.005371,0.896973,0.053467,0.370361
36.987305,-49.072266,18.310547,0.899780,0.064697,0.349243
36.987305,-49.072266,18.310547,0.899780,0.064697,0.349243
30.944824,-49.377441,18.310547,0.903809,0.074219,0.333496
30.944824,-49.377441,18.310547,0.903809,0.074219,0.333496
30.944824,-49.377441,18.310547,0.903198,0.078003,0.319336
22.399902,-49.621582,17.883301,0.903198,0.078003,0.319336
22.399902,-49.621582,17.883301,0.903198,0.078003,0.319336
12.268066,-49.804688,17.211914,0.903687,0.076050,0.303345
12.268066,-49.804688,17.211914,0.903687,0.076050,0.303345
1.892090,-49.926758,16.357422,0.906494,0.066772,0.289795
1.892090,-49.926758,16.357422,0.906494,0.066772,0.289795
1.892090,-49.926758,16.357422,0.906494,0.066772,0.289795
-6.958008,-50.109863,15.563965,0.906494,0.050537,0.276855
-6.958008,-50.109863,15.563965,0.906494,0.050537,0.276855
-12.939453,-50.292969,15.014648,0.905518,0.031738,0.263916
-12.939453,-50.292969,15.014648,0.905518,0.031738,0.263916
-15.625000,-50.720215,14.831543,0.905640,0.010132,0.250122
-15.625000,-50.720215,14.831543,0.905640,0.010132,0.250122
-15.625000,-50.720215,14.831543,0.905640,0.010132,0.250122
-15.197754,-51.269531,14.953613,0.906860,-0.011719,0.234253
-15.197754,-51.269531,14.953613,0.906860,-0.011719,0.234253
-12.023926,-51.635742,15.441895,0.907715,-0.029663,0.218750
-12.023926,-51.635742,15.441895,0.907715,-0.029663,0.218750
-6.713867,-52.124023,16.174316,0.908081,-0.042480,0.203735
-6.713867,-52.124023,16.174316,0.908081,-0.042480,0.203735
-6.713867,-52.124023,16.174316,0.908081,-0.042480,0.203735
-0.305176,-52.673340,17.089844,0.909424,-0.051880,0.189453
-0.305176,-52.673340,17.089844,0.909424,-0.051880,0.189453
6.591797,-53.161621,18.066406,0.910889,-0.060425,0.174805
6.591797,-53.161621,18.066406,0.910889,-0.060425,0.174805
6.591797,-53.161621,18.066406,0.910889,-0.060425,0.174805
13.183594,-53.527832,19.104004,0.912109,-0.066895,0.158325
13.183594,-53.527832,19.104004,0.912109,-0.066895,0.158325
18.981934,-53.771973,20.019531,0.914185,-0.072144,0.139404
18.981934,-53.771973,20.019531,0.914185,-0.072144,0.139404
23.559570,-53.894043,20.812988,0.917603,-0.077637,0.117798
23.559570,-53.894043,20.812988,0.917603,-0.077637,0.117798
23.559570,-53.894043,20.812988,0.917603,-0.077637,0.117798
26.916504,-53.894043,21.423340,0.920166,-0.083374,0.095947
26.916504,-53.894043,21.423340,0.920166,-0.083374,0.095947
28.930664,-53.771973,21.911621,0.921631,-0.086182,0.076904
28.930664,-53.771973,21.911621,0.921631,-0.086182,0.076904
29.357910,-53.588867,22.216797,0.924316,-0.086060,0.060425
29.357910,-53.588867,22.216797,0.924316,-0.086060,0.060425
29.357910,-53.588867,22.216797,0.924316,-0.086060,0.060425
28.442383,-53.222656,22.216797,0.927002,-0.087402,0.043579
28.442383,-53.222656,22.216797,0.927002,-0.087402,0.043579
26.123047,-52.795410,22.094727,0.929199,-0.088745,0.026367
26.123047,-52.795410,22.094727,0.929199,-0.088745,0.026367
26.123047,-52.795410,22.094727,0.929199,-0.088745,0.026367
22.521973,-52.246094,21.667480,0.931763,-0.090942,0.010376
22.521973,-52.246094,21.667480,0.931763,-0.090942,0.010376
18.249512,-51.757812,21.179199,0.933960,-0.096802,-0.004395
18.249512,-51.757812,21.179199,0.933960,-0.096802,-0.004395
13.916016,-51.208496,20.629883,0.935669,-0.102905,-0.015747
13.916016,-51.208496,20.629883,0.935669,-0.102905,-0.015747
13.916016,-51.208496,20.629883,0.935669,-0.102905,-0.015747
10.009766,-50.598145,20.080566,0.934082,-0.107422,-0.023682
10.009766,-50.598145,20.080566,0.934082,-0.107422,-0.023682
7.080078,-50.170898,19.592285,0.941040,-0.115479,-0.028687
7.080078,-50.170898,19.592285,0.941040,-0.115479,-0.028687
5.798340,-49.743652,19.348145,0.938477,-0.125854,-0.035400
5.798340,-49.743652,19.348145,0.938477,-0.125854,-0.035400
5.798340,-49.743652,19.348145,0.938477,-0.125854,-0.035400
6.408691,-49.499512,19.348145,0.931519,-0.136475,-0.043701
6.408691,-49.499512,19.348145,0.931519,-0.136475,-0.043701
8.911133,-49.255371,19.531250,0.936646,-0.145996,-0.050293
8.911133,-49.255371,19.531250,0.936646,-0.145996,-0.050293
8.911133,-49.255371,19.531250,0.938110,-0.150024,-0.055786
12.817383,-49.072266,19.958496,0.938110,-0.150024,-0.055786
12.817383,-49.072266,19.958496,0.938110,-0.150024,-0.055786
17.517090,-48.889160,20.568848,0.936646,-0.150757,-0.060913
17.517090,-48.889160,20.568848,0.936646,-0.150757,-0.060913
22.338867,-48.828125,21.301270,0.935181,-0.147461,-0.066650
22.338867,-48.828125,21.301270,0.935181,-0.147461,-0.066650
22.338867,-48.828125,21.301270,0.935181,-0.147461,-0.066650
26.672363,-48.706055,22.033691,0.934326,-0.141602,-0.071045
26.672363,-48.706055,22.033691,0.934326,-0.141602,-0.071045
30.395508,-48.583984,22.827148,0.933960,-0.133789,-0.075562
30.395508,-48.583984,22.827148,0.933960,-0.133789,-0.075562
32.958984,-48.400879,23.559570,0.935181,-0.123657,-0.083740
32.958984,-48.400879,23.559570,0.935181,-0.123657,-0.083740
32.958984,-48.400879,23.559570,0.935181,-0.123657,-0.083740
33.935547,-48.156738,24.108887,0.933960,-0.115356,-0.094116
33.935547,-48.156738,24.108887,0.933960,-0.115356,-0.094116
33.142090,-47.851562,24.597168,0.934448,-0.109253,-0.102539
33.142090,-47.851562,24.597168,0.934448,-0.109253,-0.102539
33.142090,-47.851562,24.597168,0.933350,-0.106323,-0.109497
30.578613,-47.424316,24.719238,0.933350,-0.106323,-0.109497
30.578613,-47.424316,24.719238,0.933350,-0.106323,-0.109497
26.672363,-47.058105,24.780273,0.930786,-0.105957,-0.116089
26.672363,-47.058105,24.780273,0.930786,-0.105957,-0.116089
21.850586,-46.630859,24.597168,0.925537,-0.108154,-0.124878
21.850586,-46.630859,24.597168,0.925537,-0.108154,-0.124878
21.850586,-46.630859,24.597168,0.925537,-0.108154,-0.124878
16.784668,-46.142578,24.414062,0.924438,-0.113037,-0.135010
16.784668,-46.142578,24.414062,0.924438,-0.113037,-0.135010
11.840820,-45.715332,24.230957,0.930542,-0.121094,-0.145630
11.840820,-45.715332,24.230957,0.930542,-0.121094,-0.145630
7.568359,-45.349121,23.986816,0.928589,-0.134766,-0.160522
7.568359,-45.349121,23.986816,0.928589,-0.134766,-0.160522
7.568359,-45.349121,23.986816,0.928589,-0.134766,-0.160522
4.089355,-44.860840,23.681641,0.923584,-0.153442,-0.179077
4.089355,-44.860840,23.681641,0.923584,-0.153442,-0.179077
1.342773,-44.311523,23.437500,0.924927,-0.177856,-0.202148
1.342773,-44.311523,23.437500,0.924927,-0.177856,-0.202148
1.342773,-44.311523,23.437500,0.927490,-0.206665,-0.229248
-0.976562,-43.701172,23.071289,0.927490,-0.206665,-0.229248
-0.976562,-43.701172,23.071289,0.927490,-0.206665,-0.229248
-2.746582,-42.968750,22.521973,0.930420,-0.235840,-0.255493
-2.746582,-42.968750,22.521973,0.930420,-0.235840,-0.255493
-4.089355,-42.236328,21.911621,0.933228,-0.260376,-0.279541
-4.089355,-42.236328,21.911621,0.933228,-0.260376,-0.27954
-111.389160,30.639648,-10.437012,1.248169,-0.178589,-0.276245
-116.638184,33.935547,-10.986328,1.286865,-0.171509,-0.259766
-116.638184,33.935547,-10.986328,1.286865,-0.171509,-0.259766
-121.459961,36.926270,-11.230469,1.322998,-0.163818,-0.235229
-121.459961,36.926270,-11.230469,1.322998,-0.163818,-0.235229
-124.511719,39.672852,-10.925293,1.355591,-0.177734,-0.233887
-124.511719,39.672852,-10.925293,1.355591,-0.177734,-0.233887
-124.511719,39.672852,-10.925293,1.355591,-0.177734,-0.233887
-124.023438,41.992188,-10.131836,1.374023,-0.197266,-0.227905
-124.023438,41.992188,-10.131836,1.374023,-0.197266,-0.227905
-119.689941,43.945312,-8.789062,1.383057,-0.209839,-0.221069
-119.689941,43.945312,-8.789062,1.383057,-0.209839,-0.221069
-119.689941,43.945312,-8.789062,1.383057,-0.209839,-0.221069
-113.098145,45.593262,-7.019043,1.383423,-0.207764,-0.214844
-113.098145,45.593262,-7.019043,1.383423,-0.207764,-0.214844
-106.201172,47.058105,-5.187988,1.374634,-0.202881,-0.205688
-106.201172,47.058105,-5.187988,1.374634,-0.202881,-0.205688
-100.463867,48.339844,-3.540039,1.359741,-0.201538,-0.189941
-100.463867,48.339844,-3.540039,1.359741,-0.201538,-0.189941
-100.463867,48.339844,-3.540039,1.359741,-0.201538,-0.189941
-96.130371,49.560547,-2.197266,1.343018,-0.201416,-0.175781
-96.130371,49.560547,-2.197266,1.343018,-0.201416,-0.175781
-93.078613,50.720215,-1.159668,1.329102,-0.199585,-0.164917
-93.078613,50.720215,-1.159668,1.329102,-0.199585,-0.164917
-90.332031,51.879883,-0.183105,1.319702,-0.194580,-0.152466
-90.332031,51.879883,-0.183105,1.319702,-0.194580,-0.152466
-90.332031,51.879883,-0.183105,1.319702,-0.194580,-0.152466
-87.341309,52.978516,0.793457,1.306885,-0.189331,-0.140015
-87.341309,52.978516,0.793457,1.306885,-0.189331,-0.140015
-83.984375,54.016113,1.831055,1.289917,-0.192383,-0.132080
-83.984375,54.016113,1.831055,1.289917,-0.192383,-0.132080
-83.984375,54.016113,1.831055,1.272339,-0.201050,-0.123535
-80.139160,55.114746,2.685547,1.272339,-0.201050,-0.123535
-80.139160,55.114746,2.685547,1.272339,-0.201050,-0.123535
-76.416016,56.152344,3.417969,1.250488,-0.199463,-0.109985
-76.416016,56.152344,3.417969,1.250488,-0.199463,-0.109985
-74.645996,57.312012,3.723145,1.220093,-0.189941,-0.096558
-74.645996,57.312012,3.723145,1.220093,-0.189941,-0.096558
-74.645996,57.312012,3.723145,1.220093,-0.189941,-0.096558
-75.317383,58.532715,3.601074,1.185547,-0.185547,-0.087158
-75.317383,58.532715,3.601074,1.185547,-0.185547,-0.087158
-78.308105,59.936523,3.173828,1.147339,-0.182739,-0.079712
-78.308105,59.936523,3.173828,1.147339,-0.182739,-0.079712
-83.190918,61.401367,2.441406,1.108154,-0.177246,-0.074829
-83.190918,61.401367,2.441406,1.108154,-0.177246,-0.074829
-83.190918,61.401367,2.441406,1.108154,-0.177246,-0.074829
-89.172363,62.988281,1.647949,1.071045,-0.168335,-0.069702
-89.172363,62.988281,1.647949,1.071045,-0.168335,-0.069702
-95.703125,64.575195,0.976562,1.030029,-0.156738,-0.063965
-95.703125,64.575195,0.976562,1.030029,-0.156738,-0.063965
-95.703125,64.575195,0.976562,0.989502,-0.146118,-0.067993
-102.783203,66.284180,0.488281,0.989502,-0.146118,-0.067993
-102.783203,66.284180,0.488281,0.989502,-0.146118,-0.067993
-110.290527,68.115234,0.183105,0.953857,-0.129517,-0.075562
-110.290527,68.115234,0.183105,0.953857,-0.129517,-0.075562
-118.835449,70.068359,0.122070,0.919312,-0.109985,-0.077515
-118.835449,70.068359,0.122070,0.919312,-0.109985,-0.077515
-118.835449,70.068359,0.122070,0.919312,-0.109985,-0.077515
-127.502441,72.082520,0.366211,0.885864,-0.098877,-0.082520
-127.502441,72.082520,0.366211,0.885864,-0.098877,-0.082520
-135.070801,74.096680,1.098633,0.854370,-0.091187,-0.086914
-135.070801,74.096680,1.098633,0.854370,-0.091187,-0.086914
-140.380859,75.988770,2.319336,0.821411,-0.087524,-0.087158
-140.380859,75.988770,2.319336,0.821411,-0.087524,-0.087158
-140.380859,75.988770,2.319336,0.821411,-0.087524,-0.087158
-142.456055,77.697754,4.089355,0.790771,-0.094238,-0.093750
-142.456055,77.697754,4.089355,0.790771,-0.094238,-0.093750
-140.991211,79.467773,6.286621,0.764404,-0.102295,-0.106323
-140.991211,79.467773,6.286621,0.764404,-0.102295,-0.106323
-140.991211,79.467773,6.286621,0.736450,-0.109497,-0.108154
-136.779785,81.176758,8.850098,0.736450,-0.109497,-0.108154
-136.779785,81.176758,8.850098,0.736450,-0.109497,-0.108154
-131.164551,82.946777,11.413574,0.709473,-0.120605,-0.113770
-131.164551,82.946777,11.413574,0.709473,-0.120605,-0.113770
-125.732422,85.083008,13.610840,0.686768,-0.131958,-0.126465
-125.732422,85.083008,13.610840,0.686768,-0.131958,-0.126465
-125.732422,85.083008,13.610840,0.686768,-0.131958,-0.126465
-119.506836,87.219238,15.625000,0.668579,-0.148926,-0.129395
-119.506836,87.219238,15.625000,0.668579,-0.148926,-0.129395
-110.229492,89.355469,17.639160,0.656128,-0.187988,-0.118774
-110.229492,89.355469,17.639160,0.656128,-0.187988,-0.118774
-94.970703,91.125488,19.714355,0.651367,-0.235352,-0.103638
-94.970703,91.125488,19.714355,0.651367,-0.235352,-0.103638
-94.970703,91.125488,19.714355,0.651367,-0.235352,-0.103638
-74.951172,92.773438,21.728516,0.644409,-0.264526,-0.090576
-74.951172,92.773438,21.728516,0.644409,-0.264526,-0.090576
-51.635742,94.177246,23.681641,0.626953,-0.276611,-0.066406
-51.635742,94.177246,23.681641,0.626953,-0.276611,-0.066406
-51.635742,94.177246,23.681641,0.602295,-0.281860,-0.041138
-26.428223,95.458984,25.207520,0.602295,-0.281860,-0.041138
-26.428223,95.458984,25.207520,0.602295,-0.281860,-0.041138
-1.281738,96.740723,26.184082,0.577148,-0.280762,-0.020386
-1.281738,96.740723,26.184082,0.577148,-0.280762,-0.020386
20.446777,98.144531,26.184082,0.567749,-0.253052,0.005737
20.446777,98.144531,26.184082,0.567749,-0.253052,0.005737
20.446777,98.144531,26.184082,0.567749,-0.253052,0.005737
32.592773,99.670410,24.841309,0.579102,-0.182495,0.040649
32.592773,99.670410,24.841309,0.579102,-0.182495,0.040649
30.151367,101.501465,22.094727,0.595947,-0.088867,0.082153
30.151367,101.501465,22.094727,0.595947,-0.088867,0.082153
14.099121,103.515625,18.432617,0.609741,-0.013672,0.119019
14.099121,103.515625,18.432617,0.609741,-0.013672,0.119019
14.099121,103.515625,18.432617,0.609741,-0.013672,0.119019
-9.277344,105.468750,14.587402,0.621948,0.022339,0.137817
-9.277344,105.468750,14.587402,0.621948,0.022339,0.137817
-32.775879,107.238770,11.291504,0.631470,0.025757,0.143188
-32.775879,107.238770,11.291504,0.631470,0.025757,0.143188
-32.775879,107.238770,11.291504,0.640991,0.000854,0.146973
-50.659180,108.581543,9.216309,0.640991,0.000854,0.146973
-50.659180,108.581543,9.216309,0.640991,0.000854,0.146973
-58.410645,109.252930,8.544922,0.659790,-0.045532,0.151855
-58.410645,109.252930,8.544922,0.659790,-0.045532,0.151855
-55.175781,109.313965,9.155273,0.688721,-0.092529,0.161133
-55.175781,109.313965,9.155273,0.688721,-0.092529,0.161133
-55.175781,109.313965,9.155273,0.688721,-0.092529,0.161133
-43.762207,108.825684,10.437012,0.717529,-0.125854,0.175171
-43.762207,108.825684,10.437012,0.717529,-0.125854,0.175171
-28.259277,108.032227,11.840820,0.741333,-0.147705,0.185913
-28.259277,108.032227,11.840820,0.741333,-0.147705,0.185913
-10.253906,107.177734,12.939453,0.755249,-0.159058,0.193970
-10.253906,107.177734,12.939453,0.755249,-0.159058,0.193970
-10.253906,107.177734,12.939453,0.755249,-0.159058,0.193970
8.850098,106.140137,13.854980,0.763672,-0.148193,0.211792
8.850098,106.140137,13.854980,0.763672,-0.148193,0.211792
24.169922,105.041504,14.038086,0.777100,-0.115601,0.234741
24.169922,105.041504,14.038086,0.777100,-0.115601,0.234741
24.169922,105.041504,14.038086,0.792236,-0.070068,0.258301
31.494141,104.064941,13.122559,0.792236,-0.070068,0.258301
31.494141,104.064941,13.122559,0.792236,-0.070068,0.258301
30.395508,103.149414,11.352539,0.807373,-0.026367,0.285400
30.395508,103.149414,11.352539,0.807373,-0.026367,0.285400
22.888184,102.294922,8.911133,0.823608,-0.001465,0.306763
22.888184,102.294922,8.911133,0.823608,-0.001465,0.306763
22.888184,102.294922,8.911133,0.823608,-0.001465,0.306763
12.634277,101.318359,6.347656,0.840820,0.005493,0.325317
12.634277,101.318359,6.347656,0.840820,0.005493,0.325317
2.746582,99.975586,3.906250,0.874268,-0.003662,0.345215
2.746582,99.975586,3.906250,0.874268,-0.003662,0.345215
-3.784180,98.327637,2.075195,0.912720,-0.023315,0.359131
-3.784180,98.327637,2.075195,0.912720,-0.023315,0.359131
-3.784180,98.327637,2.075195,0.912720,-0.023315,0.359131
-3.845215,96.130371,1.098633,0.939941,-0.045654,0.377686
-3.845215,96.130371,1.098633,0.939941,-0.045654,0.377686
1.647949,93.261719,0.671387,0.968750,-0.070801,0.405518
1.647949,93.261719,0.671387,0.968750,-0.070801,0.405518
1.647949,93.261719,0.671387,0.988403,-0.086060,0.431396
10.070801,89.965820,0.366211,0.988403,-0.086060,0.431396
